snapshot_id,captured_at,season,player_id,player_name,team,player_type,role_or_position,pa,ab,hits,home_runs,walks,strikeouts,batting_average,obp,slg,ops,iso,bb_rate,k_rate,hr_rate,bb_k_ratio,contact_score,power_score,discipline_score,hitter_value_score,innings_pitched,earned_runs,hits_allowed,home_runs_allowed,era,whip,k_bb_ratio,hr_allowed_rate,run_prevention_score,strikeout_score,command_score,pitcher_value_score,player_value_score
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001291,郭阜林,台鋼雄鷹,打者,野手,150.0,140.0,35.0,1.0,7,32,0.25,0.3,0.307,0.607,0.057,0.0467,0.2133,0.0067,0.31,25.0,13.2,39.0,27.1,,,,,,,,,,,,,27.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002307,王政順,中信兄弟,打者,野手,155.0,132.0,33.0,0.0,15,34,0.25,0.338,0.265,0.603,0.015,0.0968,0.2194,0.0,0.56,25.0,2.8,50.3,26.7,,,,,,,,,,,,,26.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003625,吉力吉撈．鞏冠,味全龍,打者,野手,193.0,167.0,37.0,3.0,20,41,0.222,0.316,0.305,0.621,0.083,0.0984,0.2124,0.0155,0.59,22.2,21.5,51.2,30.4,,,,,,,,,,,,,30.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000004641,李丞齡,統一7-ELEVEn獅,打者,野手,140.0,134.0,31.0,3.0,5,24,0.231,0.257,0.313,0.57,0.082,0.0357,0.1714,0.0214,0.21,23.1,23.7,37.5,27.8,,,,,,,,,,,,,27.8
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007018,劉子杰,樂天桃猿,打者,野手,174.0,166.0,42.0,1.0,6,14,0.253,0.277,0.307,0.584,0.054,0.0345,0.0805,0.0057,0.43,25.3,12.3,42.7,27.1,,,,,,,,,,,,,27.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006868,周佳樂,富邦悍將,打者,野手,43.0,37.0,9.0,0.0,4,7,0.243,0.333,0.324,0.657,0.081,0.093,0.1628,0.0,0.71,24.3,15.0,53.1,30.6,,,,,,,,,,,,,30.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000362,申皓瑋,富邦悍將,打者,野手,165.0,148.0,35.0,2.0,11,40,0.236,0.303,0.324,0.627,0.088,0.0667,0.2424,0.0121,0.38,23.6,21.1,42.3,29.4,,,,,,,,,,,,,29.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007064,陳世嘉,台鋼雄鷹,打者,野手,95.0,86.0,8.0,0.0,4,16,0.093,0.152,0.105,0.257,0.012,0.0421,0.1684,0.0,0.38,9.3,2.2,40.5,14.2,,,,,,,,,,,,,14.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007037,張皓崴,統一7-ELEVEn獅,打者,野手,125.0,114.0,37.0,0.0,8,14,0.325,0.369,0.404,0.773,0.079,0.064,0.112,0.0,0.57,32.5,14.7,48.3,34.1,,,,,,,,,,,,,34.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005569,曾頌恩,中信兄弟,打者,野手,139.0,122.0,35.0,3.0,16,22,0.287,0.367,0.418,0.785,0.131,0.1151,0.1583,0.0216,0.73,28.7,32.8,57.5,38.6,,,,,,,,,,,,,38.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006737,董子恩,富邦悍將,打者,野手,168.0,155.0,45.0,1.0,9,10,0.29,0.335,0.374,0.709,0.084,0.0536,0.0595,0.006,1.1,29.0,18.0,53.6,33.4,,,,,,,,,,,,,33.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000132,梁家榮,樂天桃猿,打者,野手,150.0,134.0,31.0,0.0,14,21,0.231,0.302,0.299,0.601,0.068,0.0933,0.14,0.0,0.67,23.1,12.6,53.6,28.7,,,,,,,,,,,,,28.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007288,何品室融,樂天桃猿,打者,野手,143.0,124.0,23.0,1.0,13,35,0.185,0.287,0.25,0.537,0.065,0.0909,0.2448,0.007,0.51,18.5,14.8,47.9,25.9,,,,,,,,,,,,,25.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000159,成晉,樂天桃猿,打者,野手,122.0,106.0,22.0,0.0,7,15,0.208,0.294,0.236,0.53,0.028,0.0574,0.123,0.0,0.87,20.8,5.2,49.7,24.6,,,,,,,,,,,,,24.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006725,張祐嘉,味全龍,打者,野手,76.0,70.0,16.0,0.0,3,20,0.229,0.267,0.257,0.524,0.028,0.0263,0.2632,0.0,0.2,22.9,5.2,32.5,22.3,,,,,,,,,,,,,22.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007278,許庭綸,中信兄弟,打者,野手,99.0,86.0,16.0,1.0,8,15,0.186,0.283,0.291,0.574,0.105,0.0808,0.1515,0.0101,0.8,18.6,23.5,52.2,29.2,,,,,,,,,,,,,29.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007302,宋柏翰,台鋼雄鷹,打者,野手,94.0,78.0,19.0,2.0,11,18,0.244,0.323,0.385,0.708,0.141,0.117,0.1915,0.0213,0.61,24.4,34.6,55.5,36.1,,,,,,,,,,,,,36.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006743,劉俊豪,富邦悍將,打者,野手,53.0,48.0,9.0,0.0,4,8,0.188,0.25,0.188,0.438,0.0,0.0755,0.1509,0.0,0.5,18.8,0.0,48.3,20.9,,,,,,,,,,,,,20.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000004032,嚴宏鈞,樂天桃猿,打者,野手,60.0,49.0,7.0,0.0,3,18,0.143,0.222,0.184,0.406,0.041,0.05,0.3,0.0,0.28,14.3,7.6,36.3,19.0,,,,,,,,,,,,,19.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006229,葉子霆,富邦悍將,打者,野手,111.0,93.0,20.0,0.0,5,12,0.215,0.276,0.258,0.534,0.043,0.045,0.1081,0.0,0.75,21.5,8.0,46.8,24.9,,,,,,,,,,,,,24.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006716,張翔,統一7-ELEVEn獅,打者,野手,92.0,86.0,19.0,1.0,3,17,0.221,0.256,0.314,0.57,0.093,0.0326,0.1848,0.0109,0.24,22.1,21.6,36.8,27.1,,,,,,,,,,,,,27.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005336,童堉誠,富邦悍將,打者,野手,108.0,90.0,21.0,0.0,13,28,0.233,0.352,0.267,0.619,0.034,0.1204,0.2593,0.0,0.61,23.3,6.3,53.7,27.9,,,,,,,,,,,,,27.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001119,許基宏,中信兄弟,打者,野手,132.0,108.0,20.0,0.0,20,29,0.185,0.326,0.25,0.576,0.065,0.1515,0.2197,0.0,0.79,18.5,12.1,62.5,28.5,,,,,,,,,,,,,28.5
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002286,林立,樂天桃猿,打者,野手,124.0,117.0,37.0,1.0,3,15,0.316,0.336,0.402,0.738,0.086,0.0161,0.121,0.0081,0.27,31.6,19.2,36.4,32.2,,,,,,,,,,,,,32.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002661,陳鏞基,統一7-ELEVEn獅,打者,野手,88.0,78.0,22.0,0.0,9,11,0.282,0.352,0.295,0.647,0.013,0.1023,0.125,0.0,0.82,28.2,2.4,57.2,29.3,,,,,,,,,,,,,29.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006861,蔡佳諺,富邦悍將,打者,野手,55.0,53.0,10.0,0.0,1,17,0.189,0.2,0.189,0.389,0.0,0.0182,0.3091,0.0,0.06,18.9,0.0,28.1,16.7,,,,,,,,,,,,,16.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000004642,林靖凱,統一7-ELEVEn獅,打者,野手,73.0,67.0,11.0,1.0,3,12,0.164,0.208,0.224,0.432,0.06,0.0411,0.1644,0.0137,0.33,16.400000000000002,16.5,39.9,22.3,,,,,,,,,,,,,22.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003533,藍寅倫,台鋼雄鷹,打者,野手,84.0,75.0,27.0,1.0,7,15,0.36,0.417,0.467,0.884,0.107,0.0833,0.1786,0.0119,0.53,36.0,24.6,49.0,39.4,,,,,,,,,,,,,39.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006851,林培緯,統一7-ELEVEn獅,打者,野手,93.0,88.0,19.0,0.0,3,20,0.216,0.247,0.273,0.52,0.057,0.0323,0.2151,0.0,0.2,21.6,10.6,35.3,23.4,,,,,,,,,,,,,23.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006928,林家鋐,台鋼雄鷹,打者,野手,65.0,52.0,11.0,0.0,6,14,0.212,0.328,0.212,0.54,0.0,0.0923,0.2154,0.0,0.71,21.2,0.0,51.2,24.1,,,,,,,,,,,,,24.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007304,曾聖安,味全龍,打者,野手,81.0,70.0,12.0,1.0,9,21,0.171,0.263,0.214,0.477,0.043,0.1111,0.2593,0.0123,0.43,17.1,12.8,50.2,24.2,,,,,,,,,,,,,24.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005546,拿莫．伊漾,味全龍,打者,野手,45.0,40.0,12.0,4.0,4,16,0.3,0.378,0.65,1.028,0.35,0.0889,0.3556,0.0889,0.31,30.0,100.0,41.7,55.4,,,,,,,,,,,,,55.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006936,高聖恩,台鋼雄鷹,打者,野手,53.0,49.0,13.0,0.0,1,15,0.265,0.288,0.286,0.574,0.021,0.0189,0.283,0.0,0.13,26.5,3.9,29.8,23.5,,,,,,,,,,,,,23.5
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005548,林孝程,味全龍,打者,野手,44.0,38.0,9.0,0.0,5,11,0.237,0.341,0.316,0.657,0.079,0.1136,0.25,0.0,0.55,23.7,14.7,52.2,30.3,,,,,,,,,,,,,30.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007070,林佳緯,統一7-ELEVEn獅,打者,野手,92.0,89.0,15.0,0.0,2,27,0.169,0.196,0.18,0.376,0.011,0.0217,0.2935,0.0,0.11,16.900000000000002,2.0,29.7,16.7,,,,,,,,,,,,,16.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003563,余德龍,樂天桃猿,打者,野手,42.0,36.0,4.0,1.0,2,11,0.111,0.154,0.194,0.348,0.083,0.0476,0.2619,0.0238,0.18,11.1,24.8,36.2,20.4,,,,,,,,,,,,,20.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001754,林書逸,富邦悍將,打者,野手,58.0,51.0,12.0,0.0,5,17,0.235,0.316,0.314,0.63,0.079,0.0862,0.2931,0.0,0.35,23.5,14.7,43.8,28.4,,,,,,,,,,,,,28.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001473,李宗賢,富邦悍將,打者,野手,64.0,58.0,13.0,0.0,5,8,0.224,0.297,0.259,0.556,0.035,0.0781,0.125,0.0,0.75,22.4,6.5,52.2,26.1,,,,,,,,,,,,,26.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006939,顏郁軒,台鋼雄鷹,打者,野手,66.0,58.0,8.0,2.0,2,12,0.138,0.19,0.241,0.431,0.103,0.0303,0.1818,0.0303,0.33,13.8,31.1,37.4,24.3,,,,,,,,,,,,,24.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006879,冉皓燐,味全龍,打者,野手,29.0,28.0,5.0,0.0,1,7,0.179,0.207,0.214,0.421,0.035,0.0345,0.2414,0.0,0.14,17.9,6.5,34.2,19.5,,,,,,,,,,,,,19.5
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002289,陳重廷,統一7-ELEVEn獅,打者,野手,42.0,42.0,8.0,0.0,0,7,0.19,0.19,0.238,0.428,0.048,0.0,0.1667,0.0,0.0,19.0,8.9,29.2,19.6,,,,,,,,,,,,,19.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006847,田子杰,統一7-ELEVEn獅,打者,野手,60.0,56.0,10.0,1.0,3,14,0.179,0.22,0.286,0.506,0.107,0.05,0.2333,0.0167,0.21,17.9,26.4,37.9,25.9,,,,,,,,,,,,,25.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005306,許哲晏,統一7-ELEVEn獅,打者,野手,57.0,49.0,5.0,0.0,4,7,0.102,0.164,0.122,0.286,0.02,0.0702,0.1228,0.0,0.57,10.2,3.7,49.0,16.6,,,,,,,,,,,,,16.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007589,許賀捷,樂天桃猿,打者,野手,30.0,26.0,2.0,0.0,3,9,0.077,0.172,0.077,0.249,0.0,0.1,0.3,0.0,0.33,7.7,0.0,45.8,14.0,,,,,,,,,,,,,14.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001606,林岱安,富邦悍將,打者,野手,31.0,29.0,1.0,0.0,1,7,0.034,0.067,0.034,0.101,0.0,0.0323,0.2258,0.0,0.14,3.4000000000000004,0.0,34.3,8.1,,,,,,,,,,,,,8.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006872,林岳谷,富邦悍將,打者,野手,69.0,61.0,17.0,0.0,4,10,0.279,0.318,0.311,0.629,0.032,0.058,0.1449,0.0,0.4,27.9,5.9,44.4,27.6,,,,,,,,,,,,,27.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007591,張育豪,富邦悍將,打者,野手,51.0,42.0,7.0,0.0,6,16,0.167,0.271,0.19,0.461,0.023,0.1176,0.3137,0.0,0.38,16.7,4.3,49.0,21.9,,,,,,,,,,,,,21.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007822,威克,樂天桃猿,打者,野手,93.0,86.0,23.0,6.0,5,17,0.267,0.312,0.535,0.847,0.268,0.0538,0.1828,0.0645,0.35,26.700000000000003,75.2,41.8,45.7,,,,,,,,,,,,,45.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000361,張洺瑀,富邦悍將,打者,野手,74.0,63.0,14.0,0.0,11,18,0.222,0.338,0.27,0.608,0.048,0.1486,0.2432,0.0,0.61,22.2,8.9,59.3,28.8,,,,,,,,,,,,,28.8
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000001339,林祖傑,統一7-ELEVEn獅,打者,野手,49.0,41.0,8.0,0.0,5,9,0.195,0.283,0.293,0.576,0.098,0.102,0.1837,0.0,0.56,19.5,18.2,52.5,28.4,,,,,,,,,,,,,28.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006931,黃劼希,台鋼雄鷹,打者,野手,46.0,39.0,7.0,1.0,5,10,0.179,0.304,0.308,0.612,0.129,0.1087,0.2174,0.0217,0.7,17.9,32.5,54.0,32.0,,,,,,,,,,,,,32.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000153,林承飛,樂天桃猿,打者,野手,72.0,67.0,12.0,0.0,4,15,0.179,0.225,0.194,0.419,0.015,0.0556,0.2083,0.0,0.27,17.9,2.8,40.4,19.6,,,,,,,,,,,,,19.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006224,林吳晉瑋,中信兄弟,打者,野手,29.0,19.0,5.0,0.0,8,6,0.263,0.464,0.263,0.727,0.0,0.2414,0.2069,0.0,1.33,26.3,0.0,84.5,34.3,,,,,,,,,,,,,34.3
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006835,顏清浤,台鋼雄鷹,打者,野手,24.0,20.0,5.0,0.0,1,6,0.25,0.304,0.25,0.554,0.0,0.0417,0.25,0.0,0.33,25.0,0.0,37.1,23.0,,,,,,,,,,,,,23.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,BAT0001,邦力多,富邦悍將,打者,野手,75.0,70.0,16.0,0.0,5,13,0.229,0.28,0.271,0.551,0.042,0.0667,0.1733,0.0,0.38,22.9,7.8,44.7,25.2,,,,,,,,,,,,,25.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006726,李展毅,味全龍,打者,野手,54.0,50.0,12.0,0.0,4,12,0.24,0.296,0.34,0.636,0.1,0.0741,0.2222,0.0,0.33,24.0,18.6,43.9,29.4,,,,,,,,,,,,,29.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006732,陳統恩,中信兄弟,打者,野手,32.0,27.0,4.0,0.0,4,4,0.148,0.281,0.148,0.429,0.0,0.125,0.125,0.0,1.25,14.8,0.0,65.6,22.5,,,,,,,,,,,,,22.5
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005333,湯家豪,台鋼雄鷹,打者,野手,27.0,22.0,6.0,0.0,5,3,0.273,0.407,0.273,0.68,0.0,0.1852,0.1111,0.0,1.67,27.3,0.0,81.1,32.9,,,,,,,,,,,,,32.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006858,陳佳樂,樂天桃猿,打者,野手,56.0,52.0,9.0,1.0,1,12,0.173,0.214,0.231,0.445,0.058,0.0179,0.2143,0.0179,0.25,17.299999999999997,17.8,33.2,22.0,,,,,,,,,,,,,22.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006926,陳致嘉,台鋼雄鷹,打者,野手,14.0,13.0,2.0,0.0,0,4,0.154,0.154,0.231,0.385,0.077,0.0,0.2857,0.0,0.0,15.4,14.3,25.0,18.4,,,,,,,,,,,,,18.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007631,朱盟,台鋼雄鷹,打者,野手,28.0,27.0,4.0,0.0,0,6,0.148,0.148,0.185,0.333,0.037,0.0,0.2143,0.0,0.0,14.8,6.9,27.5,16.0,,,,,,,,,,,,,16.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006843,潘磊,統一7-ELEVEn獅,打者,野手,39.0,37.0,5.0,1.0,0,11,0.135,0.154,0.216,0.37,0.081,0.0,0.2821,0.0256,0.09,13.5,25.1,26.0,19.9,,,,,,,,,,,,,19.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003211,王勝偉,富邦悍將,打者,野手,36.0,29.0,6.0,1.0,4,8,0.207,0.324,0.31,0.634,0.103,0.1111,0.2222,0.0278,0.63,20.7,30.1,53.5,32.4,,,,,,,,,,,,,32.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007312,張趙紘,樂天桃猿,打者,野手,46.0,40.0,6.0,0.0,6,11,0.15,0.261,0.2,0.461,0.05,0.1304,0.2391,0.0,0.55,15.0,9.3,55.6,23.6,,,,,,,,,,,,,23.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003183,張志豪,中信兄弟,打者,野手,50.0,43.0,6.0,0.0,3,9,0.14,0.18,0.163,0.343,0.023,0.06,0.18,0.0,0.33,14.000000000000002,4.3,42.8,17.8,,,,,,,,,,,,,17.8
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007806,道威聖,樂天桃猿,打者,野手,48.0,43.0,10.0,0.0,4,11,0.233,0.313,0.302,0.615,0.069,0.0833,0.2292,0.0,0.45,23.3,12.8,46.5,28.0,,,,,,,,,,,,,28.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000004643,胡冠俞,台鋼雄鷹,打者,野手,30.0,26.0,5.0,0.0,2,9,0.192,0.276,0.231,0.507,0.039,0.0667,0.3,0.0,0.33,19.2,7.2,39.8,22.7,,,,,,,,,,,,,22.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007091,高捷,富邦悍將,打者,野手,17.0,16.0,3.0,0.0,1,4,0.188,0.235,0.188,0.423,0.0,0.0588,0.2353,0.0,0.25,18.8,0.0,39.8,19.2,,,,,,,,,,,,,19.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002305,王正棠,富邦悍將,打者,野手,19.0,18.0,3.0,0.0,1,1,0.167,0.211,0.167,0.378,0.0,0.0526,0.0526,0.0,1.0,16.7,0.0,52.6,19.7,,,,,,,,,,,,,19.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005553,張祐銘,味全龍,打者,野手,26.0,23.0,6.0,0.0,1,4,0.261,0.346,0.391,0.737,0.13,0.0385,0.1538,0.0,0.75,26.1,24.1,44.0,33.2,,,,,,,,,,,,,33.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006728,陳思仲,味全龍,打者,野手,18.0,16.0,1.0,0.0,1,7,0.063,0.167,0.063,0.23,0.0,0.0556,0.3889,0.0,0.29,6.3,0.0,34.3,11.6,,,,,,,,,,,,,11.6
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007291,全紹凱,統一7-ELEVEn獅,打者,野手,27.0,25.0,6.0,0.0,1,5,0.24,0.259,0.32,0.579,0.08,0.037,0.1852,0.0,0.2,24.0,14.9,37.2,26.4,,,,,,,,,,,,,26.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007036,戴伯丞,統一7-ELEVEn獅,打者,野手,18.0,17.0,2.0,0.0,0,7,0.118,0.118,0.118,0.236,0.0,0.0,0.3889,0.0,0.0,11.8,0.0,21.4,10.9,,,,,,,,,,,,,10.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002282,張閔勛,樂天桃猿,打者,野手,25.0,21.0,3.0,0.0,4,2,0.143,0.28,0.143,0.423,0.0,0.12,0.08,0.0,2.0,14.3,0.0,73.8,23.4,,,,,,,,,,,,,23.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005496,辛元旭,富邦悍將,打者,野手,18.0,18.0,2.0,0.0,0,5,0.111,0.111,0.111,0.222,0.0,0.0,0.2778,0.0,0.0,11.1,0.0,25.3,11.0,,,,,,,,,,,,,11.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003645,柯育民,統一7-ELEVEn獅,打者,野手,22.0,21.0,1.0,0.0,0,7,0.048,0.048,0.048,0.096,0.0,0.0,0.3182,0.0,0.0,4.8,0.0,23.9,6.7,,,,,,,,,,,,,6.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007282,陳九登,中信兄弟,打者,野手,18.0,15.0,5.0,0.0,3,4,0.333,0.444,0.4,0.844,0.067,0.1667,0.2222,0.0,0.75,33.300000000000004,12.4,64.7,37.8,,,,,,,,,,,,,37.8
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005656,李聖裕,中信兄弟,打者,野手,21.0,19.0,5.0,0.0,2,7,0.263,0.333,0.263,0.596,0.0,0.0952,0.3333,0.0,0.29,26.3,0.0,43.4,25.2,,,,,,,,,,,,,25.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000005567,林瑞鈞,中信兄弟,打者,野手,20.0,17.0,4.0,1.0,2,6,0.235,0.35,0.471,0.821,0.236,0.1,0.3,0.05,0.5,23.5,63.5,47.5,43.0,,,,,,,,,,,,,43.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000002304,吳明鴻,台鋼雄鷹,打者,野手,14.0,13.0,2.0,0.0,0,3,0.154,0.154,0.154,0.308,0.0,0.0,0.2143,0.0,0.0,15.4,0.0,27.5,14.1,,,,,,,,,,,,,14.1
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000910,張進德,富邦悍將,打者,野手,15.0,14.0,1.0,0.0,1,3,0.071,0.133,0.071,0.204,0.0,0.0667,0.2,0.0,0.33,7.1,0.0,43.3,12.5,,,,,,,,,,,,,12.5
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007605,王翾祐,統一7-ELEVEn獅,打者,野手,31.0,27.0,10.0,0.0,3,4,0.37,0.433,0.481,0.914,0.111,0.0968,0.129,0.0,0.75,37.0,20.6,55.4,40.4,,,,,,,,,,,,,40.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000003174,郭永維,台鋼雄鷹,打者,野手,18.0,17.0,5.0,0.0,1,3,0.294,0.333,0.294,0.627,0.0,0.0556,0.1667,0.0,0.33,29.4,0.0,42.5,26.4,,,,,,,,,,,,,26.4
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000000356,石翔宇,味全龍,打者,野手,10.0,9.0,1.0,0.0,1,3,0.111,0.2,0.222,0.422,0.111,0.1,0.3,0.0,0.33,11.1,20.6,45.8,22.7,,,,,,,,,,,,,22.7
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006213,何恆佑,統一7-ELEVEn獅,打者,野手,21.0,20.0,2.0,0.0,0,8,0.1,0.1,0.1,0.2,0.0,0.0,0.381,0.0,0.0,10.0,0.0,21.7,9.8,,,,,,,,,,,,,9.8
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007298,盧柏華,富邦悍將,打者,野手,10.0,10.0,1.0,0.0,0,3,0.1,0.1,0.1,0.2,0.0,0.0,0.3,0.0,0.0,10.0,0.0,24.5,10.2,,,,,,,,,,,,,10.2
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000006909,豊暐,富邦悍將,打者,野手,7.0,7.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,20.0,3.0,,,,,,,,,,,,,3.0
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007308,許博閎,味全龍,打者,野手,3.0,3.0,1.0,0.0,0,0,0.333,0.333,0.333,0.666,0.0,0.0,0.0,0.0,0.0,33.300000000000004,0.0,35.0,26.9,,,,,,,,,,,,,26.9
20260830T044000Z-f61c9de6b224,2026-08-30T04:40:00+00:00,2026,0000007313,曾冠傑,樂天桃猿,打者,野手,9.0,8.0,2.0,0.0,1,3,0.25,0.333,0.25,0.583,0.0,0.1111,0.3333,0.0,0.33,25.0,0.0,46.6,25.1,,,,,,,,,,,,,25.1
